title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"Сдаю посуточно квартиру, 98 м², Москва, проспект Кутузовский, 30"," г. Москва Дорогомилово пр-кт Кутузовский
30",4 000 ₽ в сутки,3,5/11,квартира,98 м²,28 ноября 2020,https://move.ru/objects/moskva_prospekt_kutuzovskiy_d_30_6848107716/,"['https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e79960b.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e753857.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e779f86.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e780ad5.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7869bb.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e78c934.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e79312a.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7a0ddb.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7a6f8e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7ad58f.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7b3981.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7ba2ea.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7c1392.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7c7a17.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7cdd24.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7d40b0.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7da7ba.jpeg']"
"Сдается посуточно квартира, 70 м², Москва, улица Космонавтов, 4"," г. Москва, ул. Космонавтов, Дом 4",2 400 ₽ в сутки,2,5/9,квартира,70 м²,27 января,https://move.ru/objects/moskva_ulica_kosmonavtov_d_4_6850214358/,"['https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19e5379.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e199ff99.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19d6f8e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19dbf03.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19ea9a4.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e19efcac.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a011aa.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a062ed.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a0bfe8.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a1141f.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a16473.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a1b383.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a20152.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a28b33.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a2da6e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6850214358/800x600/nd_60112e1a337f0.jpeg']"
"Сдаем посуточно квартиру, 45 м², Москва, улица Кастанаевская, 7"," г. Москва, ул. Кастанаевская, Дом 7",2 500 ₽ в сутки,1,7/12,квартира,45 м²,24 февраля,https://move.ru/objects/moskva_ulica_kastanaevskaya_d_7_6851439084/,"['https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b75433d0f.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b75446221.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754530ba.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b75461bc4.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7546ff56.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754937ae.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754a360e.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754b37d8.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754d2b67.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754e19ab.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b754ef7ea.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7550b257.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7551a422.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7552c225.jpeg', 'https://static-i6.move.ru/images/items/1000759670/6851439084/800x600/nd_6036b7553bc52.jpeg']"
"Сдаем посуточно студию, 41 м², Москва","              36 мин,             9.2 км                    
 на карте",2 200 ₽ в сутки,1,9/17,студия,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_41_kvm_moskva_nemanskiy_pr_1k1_6849418254/,"['//i10.move.ru/2/940/6849418254/f912e1f8d15e730f.jpg', '//i7.move.ru/2/940/6849418254/6849418254_2641e26267ea66df4f11b3cfc5ec9dc2.jpg', '//i7.move.ru/2/940/6849418254/6849418254_38fbe2e879e2f0ef12ab8e4127231fff.jpg', '//i7.move.ru/2/940/6849418254/6849418254_513fc148c19bf5f7da99a9fde82d0c9f.jpg', '//i7.move.ru/2/940/6849418254/6849418254_52bf71f06cb6d2f467bc6bbc0ea2c4e5.jpg', '//i10.move.ru/2/940/6849418254/6849418254_622f016253fd78b1cae4dc59b35e6fec.jpg', '//i10.move.ru/2/940/6849418254/6849418254_bdaed68fe91a0caf91ae5daf4b3257d5.jpg', '//i7.move.ru/2/940/6849418254/6849418254_c39cccf2e9dabfec3640bce042eb45c6.jpg']"
"Аренда квартиры на сутки, 48 м², Москва","                          4 км                    
 на карте",2 500 ₽ в сутки,1,3/4,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_48_kvm_moskva_5-ya_myakininskaya_ul_18a_6849418255/,"['//i5.move.ru/2/940/6849418255/552d05e09e86e073.jpg', '//i5.move.ru/2/940/6849418255/6849418255_0a3f68a26bcb0b154b763387e0789739.jpg', '//i7.move.ru/2/940/6849418255/6849418255_16cea929870df614b9be45f36ec2f162.jpg', '//i7.move.ru/2/940/6849418255/6849418255_2a4fca7dd51238cbdf7ee0f03feba227.jpg', '//i10.move.ru/2/940/6849418255/6849418255_5b8a154230b75f5b6cb5df2be83fa968.jpg', '//i7.move.ru/2/940/6849418255/6849418255_996195d0c8f3d14935a78193776bbaf6.jpg', '//i10.move.ru/2/940/6849418255/6849418255_aed75ee0a4ce841b81686ea2d67d0607.jpg', '//i7.move.ru/2/940/6849418255/6849418255_b4b2948bdea22a3c5d8db5a7c739a0e7.jpg', '//i7.move.ru/2/940/6849418255/6849418255_d8b5fad9a1152ca58d05781b5f35b672.jpg', '//i10.move.ru/2/940/6849418255/6849418255_e14b2979fe4744f2a1579a5bdb9e20d9.jpg', '//i5.move.ru/2/940/6849418255/6849418255_ebf1cd98399a8a43d24a9fb7b39528e0.jpg', '//i10.move.ru/2/940/6849418255/6849418255_fa66388a3ebe0c7c655a8be15a168cdf.jpg']"
"Сдаем посуточно квартиру, 40 м², Москва","              15 мин,             3.8 км                    
 на карте",1 500 ₽ в сутки,1,5/14,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_sovhoznaya_ul_14_6849068449/,"['//i10.move.ru/2/940/6849068449/c7d5d35c4ea1d252.jpg', '//i7.move.ru/2/940/6849068449/6849068449_00a95ae3a980a355b2958043f8937cb3.jpg', '//i7.move.ru/2/940/6849068449/6849068449_0848d21523303ea1c1f76acc98f5a466.jpg', '//i5.move.ru/2/940/6849068449/6849068449_310346e695c87b3834616bfb0ee7578a.jpg', '//i7.move.ru/2/940/6849068449/6849068449_31e71033a2d9216bc5daa9d285d230fd.jpg', '//i7.move.ru/2/940/6849068449/6849068449_3f9eab38381ee674e0e3a3e3faefd0a4.jpg', '//i10.move.ru/2/940/6849068449/6849068449_5c61f0c4072df9660a421896c664293e.jpg', '//i7.move.ru/2/940/6849068449/6849068449_67fc8e64c2cde67dac8f6f53ee46368d.jpg', '//i5.move.ru/2/940/6849068449/6849068449_71d82af84e0fc5e4ee393d2a2238e7cb.jpg', '//i7.move.ru/2/940/6849068449/6849068449_78a733486b3821f8cfb38347f99aea77.jpg', '//i5.move.ru/2/940/6849068449/6849068449_9a3b2af4f2be8924db468fd353bf82ba.jpg', '//i5.move.ru/2/940/6849068449/6849068449_a744cef7064a72aa90c1f244d7e9c924.jpg', '//i7.move.ru/2/940/6849068449/6849068449_daa8e081dffae54def46d526390d2c47.jpg', '//i10.move.ru/2/940/6849068449/6849068449_f02dc4f6340ef945ae062ef44b15f453.jpg']"
"Сдаем посуточно квартиру, 40 м², Москва","              16 мин,             4.1 км                    
 на карте",1 500 ₽ в сутки,1,12/12,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_krasnodarskaya_ul_3820_6849190309/,"['//i5.move.ru/2/940/6849190309/5edb3b7c006a843d.jpg', '//i10.move.ru/2/940/6849190309/6849190309_04ef972e6e1206756257f20f3f0672f2.jpg', '//i5.move.ru/2/940/6849190309/6849190309_0924c2e410065ecd3792799fb0ccbcfb.jpg', '//i5.move.ru/2/940/6849190309/6849190309_15c32360de8d484e548aabede69fbfbf.jpg', '//i7.move.ru/2/940/6849190309/6849190309_2cca47e02b2d856e397ef38a2c2458a8.jpg', '//i10.move.ru/2/940/6849190309/6849190309_2de389f19d663129cc31e77e5cffef51.jpg', '//i7.move.ru/2/940/6849190309/6849190309_3d9080d28ee70fc6a6e76ae1568cbdf6.jpg', '//i7.move.ru/2/940/6849190309/6849190309_50cb2a47e43b73f211e40a9e1f3542cd.jpg', '//i5.move.ru/2/940/6849190309/6849190309_ae871889df6b9d0b409dff9667a422ed.jpg', '//i7.move.ru/2/940/6849190309/6849190309_b1ffe818ff8b2b9c9e8dbc0d93f5ba2d.jpg', '//i7.move.ru/2/940/6849190309/6849190309_b7b908458749484aa89aa4bed077fd87.jpg', '//i10.move.ru/2/940/6849190309/6849190309_b815280e4696639fa4b7bd0ce28676a0.jpg', '//i10.move.ru/2/940/6849190309/6849190309_ce30313045f359fc0aa03bf1d4f7a285.jpg', '//i7.move.ru/2/940/6849190309/6849190309_e06c56c38deb0799778e4961b62e95e9.jpg', '//i10.move.ru/2/940/6849190309/6849190309_e58b1f35137fde79628b308db4ae83fe.jpg']"
"Сдам посуточно квартиру, 40 м², Москва","                          3 км                    
 на карте",1 500 ₽ в сутки,1,7/17,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_shipilovskiy_pr_41k1_6849068462/,"['//i5.move.ru/2/940/6849068462/c755f9c9c68e8222.jpg', '//i10.move.ru/2/940/6849068462/6849068462_18e81070b911baf6769c12abc2e1fea9.jpg', '//i5.move.ru/2/940/6849068462/6849068462_1a7f41087d64b9e2cd9eeb093a38616d.jpg', '//i10.move.ru/2/940/6849068462/6849068462_21b976b08dcef18982b013416be71939.jpg', '//i7.move.ru/2/940/6849068462/6849068462_37c4bbca41393c3069ff1455e326ef0b.jpg', '//i5.move.ru/2/940/6849068462/6849068462_40e5d81cf9e6a39ca6d06a11e4ad5188.jpg', '//i10.move.ru/2/940/6849068462/6849068462_5d6994b1c7b6d7102adb3c27dd3401cc.jpg', '//i10.move.ru/2/940/6849068462/6849068462_5eefd47b8b98c50ce5cf500ce323a549.jpg', '//i7.move.ru/2/940/6849068462/6849068462_5fa933cabc440980b5c5b3fa746741d9.jpg', '//i7.move.ru/2/940/6849068462/6849068462_7a34c08e0afadddf27b0f36a04cd96c8.jpg', '//i7.move.ru/2/940/6849068462/6849068462_9591c4926ee2060b637634baac72fe31.jpg', '//i7.move.ru/2/940/6849068462/6849068462_c49aad70944c0f4bab9c6dfc6f7c1cf2.jpg', '//i7.move.ru/2/940/6849068462/6849068462_c8fe053792e53fc84928f4aaf8a89ec6.jpg', '//i5.move.ru/2/940/6849068462/6849068462_e6aab2fe18c38ae62020ac193acf565e.jpg', '//i7.move.ru/2/940/6849068462/6849068462_ed513ab706d758bc75f77d663a1b75e1.jpg']"
"Сдам посуточно квартиру, 40 м², Москва","                          1538 м.                    
 на карте",1 600 ₽ в сутки,1,5/12,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_orehovyy_b-r_21k1_6849216177/,"['//i10.move.ru/2/940/6849216177/6849216177_57c3295b6ae28a30f2802004a2e13808.jpg', '//i10.move.ru/2/940/6849216177/1e321c57bfe936ab.jpg', '//i10.move.ru/2/940/6849216177/6849216177_09073747b9bb2d2af404d32b18dfd551.jpg', '//i7.move.ru/2/940/6849216177/6849216177_12e1982636273953f28a66eda8c955a8.jpg', '//i7.move.ru/2/940/6849216177/6849216177_1be9b4a0d16f06a00ce0da4e0d1ab49e.jpg', '//i5.move.ru/2/940/6849216177/6849216177_39cedeceb9ae119600a3e8f2156b3e0b.jpg', '//i10.move.ru/2/940/6849216177/6849216177_676ced5a961a7e119db9d6096db6cf37.jpg', '//i7.move.ru/2/940/6849216177/6849216177_6ca0b9409ea72031788cd2ff2466865f.jpg', '//i7.move.ru/2/940/6849216177/6849216177_745e810bcb671c3ce8b9a91ed9a5160e.jpg', '//i5.move.ru/2/940/6849216177/6849216177_caa9e761265059197fa95a9c314cdd0b.jpg', '//i7.move.ru/2/940/6849216177/6849216177_e158f51a66fcd543b8cf180404c32d3a.jpg', '//i7.move.ru/2/940/6849216177/6849216177_e5e93d0db350b3e2437bef8f2920b964.jpg', '//i5.move.ru/2/940/6849216177/6849216177_eac4ca3aa3194b90d154af973d6dacd1.jpg']"
"Аренда квартиры на сутки, 55 м², Москва","                          2 км                    
 на карте",3 000 ₽ в сутки,2,5/9,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_2-komnatnaya_kvartiry_na_sutki_ploschadyu_55_kvm_moskva_ferganskaya_ul_15k2_6848984760/,"['//i10.move.ru/2/940/6848984760/6848984760_779d13b8e4b14dcc3c826abd57622d5b.jpg', '//i7.move.ru/2/940/6848984760/20275df67f00cbf7.jpg', '//i7.move.ru/2/940/6848984760/6848984760_02739067ed5f2810e07a5c9043487dcd.jpg', '//i5.move.ru/2/940/6848984760/6848984760_1915b5d0d823d477d1693895a4d92be8.jpg', '//i10.move.ru/2/940/6848984760/6848984760_40ca0b3304b1feff36f9c2f92249521a.jpg', '//i10.move.ru/2/940/6848984760/6848984760_4572d2a2205ca62882a6fccbd35d80ba.jpg', '//i10.move.ru/2/940/6848984760/6848984760_4ceaf09660a58384bca3e85162dce369.jpg', '//i7.move.ru/2/940/6848984760/6848984760_4dd2bc42e38251a87b9b2cacd3ab6c9f.jpg', '//i5.move.ru/2/940/6848984760/6848984760_59a290fd095b3c189791d97bd50c8923.jpg', '//i10.move.ru/2/940/6848984760/6848984760_5b83b3540748bd329333dc19b19086a0.jpg', '//i5.move.ru/2/940/6848984760/6848984760_6a2ee3d67411c5192944de469d810820.jpg', '//i7.move.ru/2/940/6848984760/6848984760_7ece8cb571379d907fc484edf2bd1adc.jpg', '//i5.move.ru/2/940/6848984760/6848984760_a819612848b3543337245b6828faf521.jpg', '//i7.move.ru/2/940/6848984760/6848984760_d54b0d2d9d9c31a725f99557ef97df3a.jpg', '//i10.move.ru/2/940/6848984760/6848984760_e946c41d75b819608a4075df0aa5dbe4.jpg']"
"Сдаем посуточно квартиру, 78 м², Москва, улица Арбат, 51с1","                          1445 м.                    
 на карте",4 800 ₽ в сутки,3,2/7,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_3-komnatnaya_kvartiry_na_sutki_ploschadyu_78_kvm_moskva_ul_arbat_51s1_6849190339/,"['//i10.move.ru/2/940/6849190339/bd67e3537a0f48a4.jpg', '//i7.move.ru/2/940/6849190339/6849190339_173b9ed927d4593b839a1f2e937ec68d.jpg', '//i5.move.ru/2/940/6849190339/6849190339_324714444b1e6e6c161ebce791b361a5.jpg', '//i7.move.ru/2/940/6849190339/6849190339_3510c2772d92c1aa8885595a8c74c56d.jpg', '//i5.move.ru/2/940/6849190339/6849190339_389c7102cd2ac8ee2ed0db7a8f878ecb.jpg', '//i5.move.ru/2/940/6849190339/6849190339_3f28b63507a2f6c291cdb0cbc4ec474d.jpg', '//i5.move.ru/2/940/6849190339/6849190339_4621cff64f94d6796395d85c1f772290.jpg', '//i10.move.ru/2/940/6849190339/6849190339_6afd22d15f59a79123c402774da81ec7.jpg', '//i5.move.ru/2/940/6849190339/6849190339_6cbae08095cca8215f63b36ad56faf62.jpg', '//i10.move.ru/2/940/6849190339/6849190339_82b6aa117a1d983a6ee438a526602568.jpg', '//i7.move.ru/2/940/6849190339/6849190339_86deb0af5fd7dd5cdd1a90c0de3cdd27.jpg', '//i5.move.ru/2/940/6849190339/6849190339_94cc296e1a3918d2f2e56e9a4d8b9d4b.jpg', '//i5.move.ru/2/940/6849190339/6849190339_d1986b4f9f8656ed8d75fcebd1a7bb4c.jpg', '//i5.move.ru/2/940/6849190339/6849190339_fc5e5713dcef1a2f70cf2bdd2d5ce79c.jpg', '//i7.move.ru/2/940/6849190339/6849190339_fd39239f29bbc901ac552292ced905e7.jpg']"
"Сдаем посуточно студию, 35 м², Москва","              21 мин,             1,8 км                    
 на карте",4 000 ₽ в сутки,1,4/5,студия,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_35_kvm_moskva_narodnaya_ul_14s1_6849379814/,"['//i5.move.ru/2/940/6849379814/22191855042a9e34.jpg', '//i7.move.ru/2/940/6849379814/6849379814_05d5dd65febdf832ef5e27560cc4a0be.jpg', '//i7.move.ru/2/940/6849379814/6849379814_06a83276b8500dbe87b8418f282e38e1.jpg', '//i10.move.ru/2/940/6849379814/6849379814_32ea94f9188d622f8fed203a52abf000.jpg', '//i10.move.ru/2/940/6849379814/6849379814_4e9a7c01587e5a12e853063f3988bea4.jpg', '//i10.move.ru/2/940/6849379814/6849379814_7affe30d08353b9f20ffdae6faf907fb.jpg', '//i10.move.ru/2/940/6849379814/6849379814_9a308b041aa224b9f4409375108d5228.jpg', '//i5.move.ru/2/940/6849379814/6849379814_a17fbfdb0e099faaa3b22313730a19d2.jpg', '//i7.move.ru/2/940/6849379814/6849379814_c1e9d8c8a66594b9c6fc62ff42d2fcd0.jpg', '//i7.move.ru/2/940/6849379814/6849379814_cc0807e965c82b9d0bfb88849467ffdf.jpg', '//i7.move.ru/2/940/6849379814/6849379814_db16a36fc5b282000fde9ee2a766d934.jpg', '//i7.move.ru/2/940/6849379814/6849379814_dc35b253903162f91de3309ffcac0f4d.jpg', '//i5.move.ru/2/940/6849379814/6849379814_de153e74cc5a25390443e31c5463f1e5.jpg', '//i5.move.ru/2/940/6849379814/6849379814_e1600ded659fe01da266a6b9972665bd.jpg', '//i5.move.ru/2/940/6849379814/6849379814_f19ba0b884719b7826ec85ca037bf0f3.jpg']"
"Сдаем посуточно квартиру, 40 м², Москва","                          2 км                    
 на карте",1 800 ₽ в сутки,1,8/25,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_brateevskaya_ul_18k1_6850138869/,"['//i5.move.ru/2/940/6850138869/78119db121ba7752.jpg', '//i7.move.ru/2/940/6850138869/6850138869_0a3c140e7d5ac8ae9c47bc73190a15e3.jpg', '//i5.move.ru/2/940/6850138869/6850138869_14c73d8cdb4db9431555beddd2e93e1f.jpg', '//i10.move.ru/2/940/6850138869/6850138869_4072c761421af149c6f760983522a541.jpg', '//i5.move.ru/2/940/6850138869/6850138869_561cd790a756207c7aa73a75286480c3.jpg', '//i5.move.ru/2/940/6850138869/6850138869_6cf50de555e27f6aeda47c1c5b2a16f3.jpg', '//i7.move.ru/2/940/6850138869/6850138869_8352bf4b7c4e9e9d2b15f0c396cd1e09.jpg', '//i10.move.ru/2/940/6850138869/6850138869_835c1801b15dab3e4bbbf71af5cbeb0a.jpg', '//i5.move.ru/2/940/6850138869/6850138869_90b6d39723f065b46d402666af36bd13.jpg', '//i10.move.ru/2/940/6850138869/6850138869_9d60127e167cd950c125b06e6bb12c67.jpg', '//i10.move.ru/2/940/6850138869/6850138869_a27b876140d13939a99f6aa419aa75d1.jpg', '//i7.move.ru/2/940/6850138869/6850138869_a44e387fc5a094ee6c765bbe3f405b25.jpg', '//i5.move.ru/2/940/6850138869/6850138869_cea07bd7666a1a3d2a8a943eed9c1eba.jpg', '//i7.move.ru/2/940/6850138869/6850138869_d9a97cc90f170e65265cebf17e4cb970.jpg', '//i7.move.ru/2/940/6850138869/6850138869_f8f4d6c497b74d6833bb56d7300390fc.jpg']"
"Сдаю посуточно квартиру, 40 м², Москва","                          3 км                    
 на карте",1 600 ₽ в сутки,1,2/17,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_shipilovskiy_pr_43k2_6849379831/,"['//i10.move.ru/2/940/6849379831/c926700fc1e2181a.jpg', '//i5.move.ru/2/940/6849379831/6849379831_223a5ff5f9a75c128e065e2914a04d07.jpg', '//i7.move.ru/2/940/6849379831/6849379831_5ceae7ee917b40f5f153dd60f0a89cf6.jpg', '//i10.move.ru/2/940/6849379831/6849379831_65e8522e1e3e72b2e10bbc8d33147a7b.jpg', '//i7.move.ru/2/940/6849379831/6849379831_7bcec21f107a25b4f9bf739911267fe5.jpg', '//i10.move.ru/2/940/6849379831/6849379831_9c94dd58ae20df16ea1426bd5aee3f0e.jpg', '//i10.move.ru/2/940/6849379831/6849379831_b1100beb33de4e125bd24f895b4d5547.jpg', '//i5.move.ru/2/940/6849379831/6849379831_b7bf403c7e5f6e90ea9aaaf59ba45a21.jpg', '//i7.move.ru/2/940/6849379831/6849379831_bf1afa0ee466d90fa0c5eacd3727be25.jpg', '//i7.move.ru/2/940/6849379831/6849379831_d16ef63356153a09c74c595f17766a15.jpg', '//i7.move.ru/2/940/6849379831/6849379831_d425952cec12b843d3c304daa4bed555.jpg', '//i5.move.ru/2/940/6849379831/6849379831_f55e491f2a0ed0d115be41bfa976008f.jpg', '//i7.move.ru/2/940/6849379831/6849379831_f78e45a22c137bd90671757722c04f7d.jpg', '//i7.move.ru/2/940/6849379831/6849379831_f9c5feb22fc6af4267eb6a14ebe13f0f.jpg']"
"Аренда студии на сутки, 33.4 м², Москва","                          2 км                    
 на карте",2 500 ₽ в сутки,1,4/10,студия,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_334_kvm_moskva_otradnaya_ul_13_6849097000/,"['//i7.move.ru/2/940/6849097000/cdbc175d32db9517.jpg', '//i10.move.ru/2/940/6849097000/6849097000_024b4d83518f4f98570319e1c14f8530.jpg', '//i7.move.ru/2/940/6849097000/6849097000_056a2410e871f2478a004f353e761e8c.jpg', '//i10.move.ru/2/940/6849097000/6849097000_343b564c9187e77b3cb7e79d7df5ebc7.jpg', '//i10.move.ru/2/940/6849097000/6849097000_36b337c4d46f9d3d30fd38b75d7c7113.jpg', '//i5.move.ru/2/940/6849097000/6849097000_5054f77ac62fd0de78f7ec9dfb9da9b3.jpg', '//i5.move.ru/2/940/6849097000/6849097000_6dedc1f179522277ba6c63430eb9594b.jpg', '//i5.move.ru/2/940/6849097000/6849097000_a7b043d48ae03c63ea379ae2a5d2fee1.jpg', '//i10.move.ru/2/940/6849097000/6849097000_a86d1d7216b0a4a0f1327e3a54f30194.jpg', '//i10.move.ru/2/940/6849097000/6849097000_a9d12cc2a46cdc9caa8d471a603ff15a.jpg', '//i7.move.ru/2/940/6849097000/6849097000_ae3e0d9a6c981d22d50ba6406952b6b3.jpg', '//i5.move.ru/2/940/6849097000/6849097000_bc99006a921e80b8fa2b1b42aa44ae63.jpg', '//i7.move.ru/2/940/6849097000/6849097000_c7f2a06a717483790b22ce4eb3adbfa9.jpg', '//i7.move.ru/2/940/6849097000/6849097000_eae4981ebcb217fea7596771d63974de.jpg']"
"Сдам посуточно квартиру, 40 м², Москва","                          3 км                    
 на карте",1 600 ₽ в сутки,1,11/16,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_krasnodarskaya_ul_51k2_6849068387/,"['//i10.move.ru/2/940/6849068387/b94d5d875ac98c4a.jpg', '//i5.move.ru/2/940/6849068387/6849068387_0bd22bbea4c4796858c127a98804a77a.jpg', '//i10.move.ru/2/940/6849068387/6849068387_2096187e9a13fa3f87f8e4c471fb1c4a.jpg', '//i7.move.ru/2/940/6849068387/6849068387_22ae572ad4e680f00179d73b995e1933.jpg', '//i5.move.ru/2/940/6849068387/6849068387_5b423b0b5773150fd99b90017c4bdc3a.jpg', '//i5.move.ru/2/940/6849068387/6849068387_6d81e93ba4bf9c42b1306371ff7767bd.jpg', '//i5.move.ru/2/940/6849068387/6849068387_79cb47257f60901eab045a668de31b13.jpg', '//i7.move.ru/2/940/6849068387/6849068387_a868e96480c6e5f4e001c477abca0906.jpg', '//i5.move.ru/2/940/6849068387/6849068387_bbc8b246fc2d99062585509556e33641.jpg', '//i5.move.ru/2/940/6849068387/6849068387_c3eab1973c1efd5190bcb8ffa355b5d4.jpg', '//i7.move.ru/2/940/6849068387/6849068387_d510ba2bee516a74386e47bbd8a3577f.jpg', '//i10.move.ru/2/940/6849068387/6849068387_dbc6c6435c4e38dfd3377186d775f877.jpg']"
